LabVIEW Measurement,,
Writer_Version,2,
Reader_Version,2,
Separator,Tab,
Decimal_Separator,.,
Multi_Headings,Yes,
X_Columns,Multi,
Time_Pref,Absolute,
Operator,RHAYESHUER,
Date,2/19/2020,
Time,50:40.6,
***End_of_Header***,,
,,
Channels,1,
Samples,7000,
Date,2/19/2020,
Time,50:40.6,
Y_Unit_Label,Volts,
X_Dimension,Time,
X0,0.00E+00,
Delta_X,0.001,
***End_of_Header***,,
X_Value,Voltage,Comment
0,0.092842,60.9 cm
0.001,0.087582,
0.002,0.087582,
0.003,0.08791,
0.004,0.087582,
0.005,0.087582,
0.006,0.087582,
0.007,0.087253,
0.008,0.08791,
0.009,0.08791,
0.01,0.087253,
0.011,0.087582,
0.012,0.087582,
0.013,0.087582,
0.014,0.087253,
0.015,0.086924,
0.016,0.087582,
0.017,0.08791,
0.018,0.087253,
0.019,0.087253,
0.02,0.087253,
0.021,0.087582,
0.022,0.087253,
0.023,0.087253,
0.024,0.087582,
0.025,0.087582,
0.026,0.08791,
0.027,0.087582,
0.028,0.08791,
0.029,0.08791,
0.03,0.08791,
0.031,0.087253,
0.032,0.087582,
0.033,0.087582,
0.034,0.087253,
0.035,0.08791,
0.036,0.087582,
0.037,0.087582,
0.038,0.087253,
0.039,0.08791,
0.04,0.087253,
0.041,0.087582,
0.042,0.087582,
0.043,0.087582,
0.044,0.087582,
0.045,0.08791,
0.046,0.110926,
0.047,4.9741,
0.048,4.973113,
0.049,4.974428,
0.05,4.976072,
0.051,4.977716,
0.052,4.9741,
0.053,4.971141,
0.054,4.973771,
0.055,4.974428,
0.056,4.973442,
0.057,4.972456,
0.058,4.972456,
0.059,4.976401,
0.06,4.974757,
0.061,4.971141,
0.062,4.971469,
0.063,4.974428,
0.064,4.975086,
0.065,4.973113,
0.066,4.972785,
0.067,4.975415,
0.068,4.976072,
0.069,4.9741,
0.07,4.972456,
0.071,4.972456,
0.072,4.975086,
0.073,4.975086,
0.074,4.973442,
0.075,4.975744,
0.076,4.978045,
0.077,4.978374,
0.078,4.97673,
0.079,4.975086,
0.08,4.976072,
0.081,4.979032,
0.082,4.979032,
0.083,4.977388,
0.084,4.97673,
0.085,4.977059,
0.086,4.977716,
0.087,4.97673,
0.088,4.975415,
0.089,4.975744,
0.09,4.977388,
0.091,4.977059,
0.092,4.976072,
0.093,4.975415,
0.094,4.975086,
0.095,4.975744,
0.096,4.973771,
0.097,4.974428,
0.098,4.975415,
0.099,4.976072,
0.1,4.975415,
0.101,4.973771,
0.102,4.973771,
0.103,4.975415,
0.104,4.975744,
0.105,4.973113,
0.106,4.9741,
0.107,4.976072,
0.108,4.97673,
0.109,4.976072,
0.11,4.974428,
0.111,4.974757,
0.112,4.978045,
0.113,4.977388,
0.114,4.975744,
0.115,4.976072,
0.116,4.978703,
0.117,4.979689,
0.118,4.976401,
0.119,4.974757,
0.12,4.977388,
0.121,4.978374,
0.122,4.976401,
0.123,4.975415,
0.124,4.97673,
0.125,4.978703,
0.126,4.978374,
0.127,4.975086,
0.128,4.973771,
0.129,4.97673,
0.13,4.97673,
0.131,4.973442,
0.132,4.973113,
0.133,4.975086,
0.134,4.974428,
0.135,4.973771,
0.136,4.970812,
0.137,4.971141,
0.138,4.973771,
0.139,4.973113,
0.14,4.971798,
0.141,4.972456,
0.142,4.9741,
0.143,4.975744,
