LabVIEW Measurement,,
Writer_Version,2,
Reader_Version,2,
Separator,Tab,
Decimal_Separator,.,
Multi_Headings,Yes,
X_Columns,Multi,
Time_Pref,Absolute,
Operator,RHAYESHUER,
Date,2/19/2020,
Time,13:28.2,
***End_of_Header***,,
,,
Channels,1,
Samples,7000,
Date,2/19/2020,
Time,13:28.2,
Y_Unit_Label,Volts,
X_Dimension,Time,
X0,0.00E+00,
Delta_X,0.001,
***End_of_Header***,,
X_Value,Voltage,Comment
0,4.974757,120.0 cm
0.001,4.976072,
0.002,4.974757,
0.003,4.974757,
0.004,4.975744,
0.005,4.975744,
0.006,4.974428,
0.007,4.975086,
0.008,4.977716,
0.009,4.976401,
0.01,4.975086,
0.011,4.9741,
0.012,4.975744,
0.013,4.975744,
0.014,4.9741,
0.015,4.972785,
0.016,4.973442,
0.017,4.975744,
0.018,4.975415,
0.019,4.973113,
0.02,4.972785,
0.021,4.971798,
0.022,4.972127,
0.023,4.971141,
0.024,4.970483,
0.025,4.971798,
0.026,4.972785,
0.027,4.972127,
0.028,4.972127,
0.029,4.972456,
0.03,4.971141,
0.031,4.970483,
0.032,4.970483,
0.033,4.972127,
0.034,4.972785,
0.035,4.972127,
0.036,4.970812,
0.037,4.972785,
0.038,4.972785,
0.039,4.972785,
0.04,4.972456,
0.041,4.973771,
0.042,4.975086,
0.043,4.975086,
0.044,4.925109,
0.045,0.097445,
0.046,0.087582,
0.047,0.086924,
0.048,0.087253,
0.049,0.087253,
0.05,0.086595,
0.051,0.086924,
0.052,0.087253,
0.053,0.087253,
0.054,0.086924,
0.055,0.086595,
0.056,0.086595,
0.057,0.086595,
0.058,0.087253,
0.059,0.086595,
0.06,0.086595,
0.061,0.086924,
0.062,0.086595,
0.063,0.086595,
0.064,0.087582,
0.065,0.087253,
0.066,0.086595,
0.067,0.086924,
0.068,0.087253,
0.069,0.086924,
0.07,0.086924,
0.071,0.087253,
0.072,0.086924,
0.073,0.086266,
0.074,0.087253,
0.075,0.086266,
0.076,0.086924,
0.077,0.087253,
0.078,0.086595,
0.079,0.086924,
0.08,0.086924,
0.081,0.086924,
0.082,0.086924,
0.083,0.087253,
0.084,0.086924,
0.085,0.086924,
0.086,0.087253,
0.087,0.086595,
0.088,0.086924,
0.089,0.086924,
0.09,0.087253,
0.091,0.093171,
0.092,0.107309,
0.093,4.674897,
0.094,4.977059,
0.095,4.973771,
0.096,4.971469,
0.097,4.972456,
0.098,4.972785,
0.099,4.9741,
0.1,4.971469,
0.101,4.972127,
0.102,4.9741,
0.103,4.9741,
0.104,4.972127,
0.105,4.971141,
0.106,4.971798,
0.107,4.974428,
0.108,4.972785,
0.109,4.972456,
0.11,4.973771,
0.111,4.974757,
0.112,4.973442,
0.113,4.972127,
0.114,4.971798,
0.115,4.974428,
0.116,4.975086,
0.117,4.975415,
0.118,4.975086,
0.119,4.976072,
0.12,4.97673,
0.121,4.974428,
0.122,4.973442,
0.123,4.975086,
0.124,4.976401,
0.125,4.975744,
0.126,4.974428,
0.127,4.976072,
0.128,4.977059,
0.129,4.975086,
0.13,4.973113,
0.131,4.973113,
0.132,4.974428,
0.133,4.974757,
0.134,4.9741,
0.135,4.973113,
0.136,4.972785,
0.137,4.972456,
0.138,4.971469,
0.139,4.970483,
0.14,4.971798,
0.141,4.973442,
0.142,4.973113,
0.143,4.973113,
