LabVIEW Measurement,,
Writer_Version,2,
Reader_Version,2,
Separator,Tab,
Decimal_Separator,.,
Multi_Headings,Yes,
X_Columns,Multi,
Time_Pref,Absolute,
Operator,RHAYESHUER,
Date,2/19/2020,
Time,27:15.9,
***End_of_Header***,,
,,
Channels,1,
Samples,7000,
Date,2/19/2020,
Time,27:15.9,
Y_Unit_Label,Volts,
X_Dimension,Time,
X0,0.00E+00,
Delta_X,0.001,
***End_of_Header***,,
X_Value,Voltage,Comment
0,4.976072,100.0 cm
0.001,4.976401,
0.002,4.975744,
0.003,4.976401,
0.004,4.978045,
0.005,4.979032,
0.006,4.977716,
0.007,4.97673,
0.008,4.977059,
0.009,4.977716,
0.01,4.977388,
0.011,4.97673,
0.012,4.977059,
0.013,4.978045,
0.014,4.978374,
0.015,4.977059,
0.016,4.975415,
0.017,4.977059,
0.018,4.97673,
0.019,4.975415,
0.02,4.975415,
0.021,4.975744,
0.022,4.976401,
0.023,4.9741,
0.024,4.972456,
0.025,4.974757,
0.026,4.974757,
0.027,4.973771,
0.028,4.974757,
0.029,4.975086,
0.03,4.976401,
0.031,4.975086,
0.032,4.973771,
0.033,4.973771,
0.034,4.974757,
0.035,4.974757,
0.036,4.974428,
0.037,4.974757,
0.038,4.97673,
0.039,4.978045,
0.04,4.976401,
0.041,4.976401,
0.042,4.977388,
0.043,4.977388,
0.044,4.977716,
0.045,4.977059,
0.046,4.977059,
0.047,4.979032,
0.048,4.977388,
0.049,4.975415,
0.05,4.975415,
0.051,4.97673,
0.052,4.977716,
0.053,4.977059,
0.054,4.975744,
0.055,4.976072,
0.056,4.976072,
0.057,4.974757,
0.058,4.973113,
0.059,4.972785,
0.06,4.974428,
0.061,4.9741,
0.062,4.972785,
0.063,4.973771,
0.064,4.974428,
0.065,4.9741,
0.066,4.972127,
0.067,4.972127,
0.068,4.973442,
0.069,4.973442,
0.07,4.9741,
0.071,4.973771,
0.072,4.973771,
0.073,4.974757,
0.074,4.973442,
0.075,4.972785,
0.076,4.9741,
0.077,4.975086,
0.078,4.975744,
0.079,4.976072,
0.08,4.975744,
0.081,4.977716,
0.082,4.97673,
0.083,4.976072,
0.084,4.975415,
0.085,4.975744,
0.086,4.977059,
0.087,4.977716,
0.088,4.976401,
0.089,4.976401,
0.09,4.97673,
0.091,4.976072,
0.092,4.975744,
0.093,4.974428,
0.094,4.975415,
0.095,4.97673,
0.096,4.975744,
0.097,4.975086,
0.098,4.974428,
0.099,4.972785,
0.1,4.974428,
0.101,4.973113,
0.102,4.972785,
0.103,4.973771,
0.104,4.975744,
0.105,4.975086,
0.106,4.974428,
0.107,4.973442,
0.108,4.973442,
0.109,4.973771,
0.11,4.972785,
0.111,4.9741,
0.112,4.975744,
0.113,4.975744,
0.114,4.975086,
0.115,4.976401,
0.116,4.976401,
0.117,4.976401,
0.118,4.976401,
0.119,4.976401,
0.12,4.978374,
0.121,4.980018,
0.122,4.978045,
0.123,4.977059,
0.124,4.976072,
0.125,4.97673,
0.126,4.976401,
0.127,4.976401,
0.128,4.977388,
0.129,4.978374,
0.13,4.977716,
0.131,4.977059,
0.132,4.976072,
0.133,4.975744,
0.134,4.976401,
0.135,4.974428,
0.136,4.973771,
0.137,4.975086,
0.138,4.975415,
0.139,4.974757,
0.14,4.973771,
0.141,4.9741,
0.142,4.974428,
0.143,4.973771,
